t,q,qd,tau_applied
4.9975645542144775,0.0806138135507923,-1.1363428088713765,0.0
5.001943588256836,0.07600759685647494,-1.0951609795962436,0.0
5.00663161277771,0.07159544199237725,-1.0467869761126571,0.0
5.011398077011108,0.06740302117700772,-0.9925974895510392,0.0
5.015740156173706,0.06345090679717696,-0.9337649546286395,0.0
5.02059006690979,0.05975626777682579,-0.8709869739918764,0.0
5.025285005569458,0.05633054481862592,-0.8058641996506615,0.0
5.029565334320068,0.05318069005884427,-0.7392986486532767,0.0
5.034119606018066,0.05031079925642337,-0.671903339732841,0.0
5.038928031921387,0.04772045013360474,-0.6049197649743835,0.0
5.0436601638793945,0.045404395510300545,-0.5394778134620156,0.0
5.047984600067139,0.04335399777726346,-0.4762855607591281,0.0
5.052308797836304,0.041558936992255796,-0.4156452277509543,0.0
5.056946277618408,0.04000659627854416,-0.35819119011892736,0.0
5.0615715980529785,0.03868105746937262,-0.30476843517164054,0.0
5.065886974334717,0.03756423941551428,-0.2557874133297674,0.0
5.070619821548462,0.036637545886018766,-0.21127615913994705,0.0
5.0755295753479,0.03588026237351315,-0.17190328134534197,0.0
5.079837322235107,0.03526999361159086,-0.13798376353327774,0.0
5.084223747253418,0.03478570386147719,-0.1089775972267862,0.0
5.088877201080322,0.03440662593243823,-0.0849789337586041,0.0
5.093583106994629,0.034111260590989914,-0.06619068918684415,0.0
5.097922086715698,0.03387817952844348,-0.05252255515452128,0.0
5.102359294891357,0.03368779724341149,-0.04341498444161686,0.0
5.106997489929199,0.03352150360077791,-0.038742409307726586,0.0
5.111577749252319,0.03336105120303127,-0.03843063866542951,0.0
5.115880489349365,0.03318944884430333,-0.04210245641618071,0.0
5.1205034255981445,0.03299201780445275,-0.049143633083068725,0.0
5.1256303787231445,0.03275481258054896,-0.05952428474117011,0.0
5.130000829696655,0.03246357877251983,-0.07335323442007646,0.0
5.134394884109497,0.03210760616681321,-0.08946008873203198,0.0
5.139219284057617,0.03167850554530419,-0.10749224018550124,0.0
5.144231796264648,0.031168112695111272,-0.12749521389255483,0.0
5.1485276222229,0.030568899387011763,-0.1492503217479295,0.0
5.152877330780029,0.029877023758291633,-0.17165078499942035,0.0
5.157682418823242,0.029090678356013536,-0.1944145110655901,0.0
5.162344217300415,0.02820795667528479,-0.21766723587766482,0.0
5.166628360748291,0.027228303154576,-0.24093470929404306,0.0
5.171270370483398,0.02615374690207139,-0.26354788671901314,0.0
5.176591873168945,0.024986680763187094,-0.28561342522671396,0.0
5.180983304977417,0.023728073285226577,-0.30755157782706477,0.0
5.18540620803833,0.022382156245962806,-0.32817789076326315,0.0
5.190116882324219,0.020954834281142268,-0.34735194287860743,0.0
5.195051908493042,0.019451723097100103,-0.3652130299792111,0.0
5.199402332305908,0.017878031951261187,-0.38184478631965835,0.0
5.203740119934082,0.016241073393814164,-0.39654620770677407,0.0
5.208539247512817,0.014549089085079294,-0.4092537173100707,0.0
5.213338136672974,0.01280903444814367,-0.4204001625576044,0.0
5.217632055282593,0.011027515010690199,-0.4299531887194736,0.0
5.222202777862549,0.009212751569933526,-0.4374066584943991,0.0
5.227253437042236,0.0073724660385594805,-0.4430890146152372,0.0
5.231572389602661,0.005512387752192148,-0.4475284178571139,0.0
5.23602032661438,0.003639848798197944,-0.4500358363951012,0.0
5.2408552169799805,0.0017621603547192926,-0.4508477211306078,0.0
5.245523691177368,-0.00011516392297537597,-0.4504604756072814,0.0
5.249866247177124,-0.001986906673924772,-0.44880340413434006,0.0
5.2541468143463135,-0.003847132847829741,-0.4456704075919167,0.0
5.258928060531616,-0.005689973242806615,-0.44115127447944236,0.0
5.263769149780273,-0.007511708317851314,-0.4359039816303783,0.0
5.268108129501343,-0.009309875213583993,-0.430111310931982,0.0
5.272740602493286,-0.011081015974633809,-0.4233938887222897,0.0
5.2778871059417725,-0.012822678519834551,-0.4162000703541965,0.0
5.2825376987457275,-0.01453487525897909,-0.40916902990335513,0.0
5.287031412124634,-0.016217002513749093,-0.4018905472384971,0.0
5.291842699050903,-0.0178679022937934,-0.3943239890111555,0.0
5.296510457992554,-0.019487735341917067,-0.38690488898695874,0.0
5.300851106643677,-0.021076942569445235,-0.3795777229653644,0.0
5.305582523345947,-0.02263517543772501,-0.37210838012356173,0.0
5.310458421707153,-0.024163389466047423,-0.3649921812157416,0.0
5.314816951751709,-0.025663710437351057,-0.3584385047104356,0.0
5.31931734085083,-0.027137019079519157,-0.3519791604780658,0.0
5.32413649559021,-0.028584388530751563,-0.34583176489193657,0.0
5.328929901123047,-0.03000827963287811,-0.3403678357592444,0.0
5.333215951919556,-0.03141152074393989,-0.3355811514837298,0.0
5.337546110153198,-0.03279540210429619,-0.3309816113621531,0.0
5.342253684997559,-0.03416098204250697,-0.3266583479238525,0.0
5.346994876861572,-0.03551068469178012,-0.3230186906706532,0.0
5.351389646530151,-0.03684744584117222,-0.3200906098066302,0.0
5.356090545654297,-0.038173111230186,-0.31751598814409365,0.0
5.360909700393677,-0.03949011458357973,-0.3156023173374743,0.0
5.365235805511475,-0.04080149124139821,-0.3144396276650866,0.0
5.36950421333313,-0.04210871908060578,-0.3134995603188094,0.0
5.374128580093384,-0.04341253071228713,-0.312719723578903,0.0
5.378877639770508,-0.04471467769814195,-0.31244695051089677,0.0
5.383193254470825,-0.04601754181217349,-0.31276731352125736,0.0
5.387894868850708,-0.04732210571202755,-0.3132044467318898,0.0
5.3927366733551025,-0.04862998991016315,-0.3141211904839468,0.0
5.39725923538208,-0.04994346563091934,-0.3156048443027549,0.0
5.4015655517578125,-0.051263716432590256,-0.3172782941414339,0.0
5.406244993209839,-0.05259075325165966,-0.31889199892296205,0.0
5.411130905151367,-0.0539254119651411,-0.32079306723493833,0.0
5.415470123291016,-0.0552693690696785,-0.3231348085626477,0.0
5.419832229614258,-0.056622585329872736,-0.3253171596014985,0.0
5.424685716629028,-0.057984410891477746,-0.3273446884150891,0.0
5.429314136505127,-0.059355647459246846,-0.32968032099409034,0.0
5.433590888977051,-0.06073671860347016,-0.332048822350991,0.0
5.438042879104614,-0.06212658179852228,-0.33407280307216514,0.0
5.442825078964233,-0.06352432933974007,-0.33592114173473203,0.0
5.447416067123413,-0.06493019326241496,-0.33790224207992825,0.0
5.451977729797363,-0.06634402831623663,-0.3397926358108377,0.0
5.456771373748779,-0.0677653068397166,-0.34154442077677905,0.0
5.461384296417236,-0.06919410942229703,-0.34336816961954164,0.0
5.4657065868377686,-0.07063009191648788,-0.3450578317778948,0.0
5.470087051391602,-0.0720717759187255,-0.34631914519000057,0.0
5.474736213684082,-0.07351759846114403,-0.34722308602528007,0.0
5.479509115219116,-0.07496692331800181,-0.3480425205066293,0.0
5.4838197231292725,-0.07641975128572474,-0.34889036160782855,0.0
5.488248109817505,-0.07787476436256859,-0.34930704789985945,0.0
5.49295711517334,-0.07933060065259499,-0.34943162720910725,0.0
5.4975762367248535,-0.0807869429270647,-0.3495520163054089,0.0
5.502095460891724,-0.08224349421335655,-0.349578786511334,0.0
5.506859064102173,-0.08369958085424056,-0.34942120973796026,0.0
5.511491298675537,-0.08515520790636122,-0.3493266571688396,0.0
5.515826225280762,-0.08661022813024194,-0.3491640034545195,0.0
5.520149230957031,-0.08806348962722736,-0.348655495260892,0.0
5.524766683578491,-0.08951361340666922,-0.34782099414414785,0.0
5.529478311538696,-0.09096021984876232,-0.3469736211283394,0.0
5.533752918243408,-0.0924035640345832,-0.3462121453772655,0.0
5.538126468658447,-0.09384271469083108,-0.3451241110262934,0.0
5.542850732803345,-0.09527671882024587,-0.3438399464675302,0.0
5.547473669052124,-0.09670588413425432,-0.34271955423917605,0.0
5.551886320114136,-0.09813059263664138,-0.34166683104587026,0.0
5.556679964065552,-0.09955052707154473,-0.34049006905922796,0.0
5.561394691467285,-0.10096635683110307,-0.3395687795341396,0.0
5.565725088119507,-0.10237888256723318,-0.3388185573541335,0.0
5.570103406906128,-0.10378767525755707,-0.33787410316179534,0.0
5.574774980545044,-0.1051921422711799,-0.33680473718007387,0.0
5.5794758796691895,-0.10659268159226991,-0.3359042993992197,0.0
5.583791255950928,-0.10799006919841395,-0.33519585878868563,0.0
5.588165998458862,-0.10938396087245197,-0.33431335063088374,0.0
5.592877149581909,-0.1107738722687847,-0.3333338579234275,0.0
5.597428798675537,-0.1121604252847547,-0.33258562590645596,0.0
5.601794958114624,-0.11354408911371647,-0.3319104839777721,0.0
5.606775999069214,-0.11492463529767478,-0.3311379114277307,0.0
5.611443281173706,-0.11630346959007244,-0.3308475208966569,0.0
5.615756034851074,-0.11768158823910076,-0.3307152763414158,0.0
5.62008261680603,-0.11905859451976292,-0.3304034446081758,0.0
5.624805688858032,-0.12043382663213242,-0.3299396937853557,0.0
5.629490613937378,-0.12180782743259524,-0.32970020546657286,0.0
5.633815050125122,-0.12318136943857777,-0.3296331798691829,0.0
5.638098955154419,-0.12455410064307314,-0.32939610889153437,0.0
5.642841339111328,-0.12592523905268058,-0.3289654888810512,0.0
5.6474480628967285,-0.1272953280417284,-0.32877315636667087,0.0
5.651919364929199,-0.12866491908944905,-0.32867790273485964,0.0
5.656768798828125,-0.13003400690846081,-0.32854863082723745,0.0
5.661542177200317,-0.13140351509091464,-0.32872615895157525,0.0
5.665864944458008,-0.13277441892036007,-0.3291135345087691,0.0
5.670176982879639,-0.134146258611336,-0.329283941888186,0.0
5.674763202667236,-0.13551813599356574,-0.3292392586219471,0.0
5.679455757141113,-0.13688996116820215,-0.3292374360455661,0.0
5.683767318725586,-0.13826218783974772,-0.32936648762187176,0.0
5.688366889953613,-0.1396342601372168,-0.32927413220054313,0.0
5.6934802532196045,-0.1410060977030887,-0.3292297911538464,0.0
5.697970151901245,-0.14237929664073992,-0.32968007266867544,0.0
5.702403783798218,-0.14375405809839611,-0.33003001245911956,0.0
5.707168817520142,-0.14512980982819687,-0.3302302950642179,0.0
5.7119715213775635,-0.14650685246878223,-0.3305765835636,0.0
5.716290235519409,-0.14788583848529435,-0.33108298709756784,0.0
5.720602989196777,-0.14926604930783902,-0.3313062055982995,0.0
5.725337266921997,-0.15064633688754378,-0.33125644248857605,0.0
5.7299840450286865,-0.15202676147991606,-0.33131684260722527,0.0
5.734291315078735,-0.15340750623281,-0.33139915475611736,0.0
5.7388176918029785,-0.15478772819161393,-0.33120450761598724,0.0
5.743770122528076,-0.15616692421303088,-0.33094111267929227,0.0
5.748360872268677,-0.15754596498579573,-0.3309791412458725,0.0
5.752734422683716,-0.15892505529147938,-0.33098232717300324,0.0
5.757553339004517,-0.16030346752328545,-0.3307643510735036,0.0
5.762208938598633,-0.16168151351465435,-0.3307197606444856,0.0
5.76647424697876,-0.1630594316902692,-0.33069371845748974,0.0
5.77085018157959,-0.1644362520077493,-0.3303511854719855,0.0
5.77578592300415,-0.1658110232504198,-0.32980972436155936,0.0
5.780596971511841,-0.16718444442048724,-0.32955809879816567,0.0
5.785053014755249,-0.16855732535970155,-0.32946905005818117,0.0
5.789670705795288,-0.16992936803062428,-0.32923053647798645,0.0
5.794404745101929,-0.17130040321704018,-0.32898764920981893,0.0
5.799179553985596,-0.17267071322838362,-0.3288365277023139,0.0
5.803574800491333,-0.17404075802306646,-0.32880199576800634,0.0
5.808328151702881,-0.1754100035245757,-0.3285578024025157,0.0
5.813084125518799,-0.1767785451990729,-0.32841394438293114,0.0
5.817532062530518,-0.17814677723645714,-0.32836278407240976,0.0
5.822498083114624,-0.17951426392316314,-0.32814138300242573,0.0
5.827361583709717,-0.18088165526596364,-0.3281845868684638,0.0
5.831721305847168,-0.18224971652922367,-0.32838450852101847,0.0
5.836041212081909,-0.18361776417222547,-0.3283136010434302,0.0
5.84073543548584,-0.18498462140999697,-0.3279564052399957,0.0
5.845436096191406,-0.18635010718997216,-0.3276365934023556,0.0
5.84975528717041,-0.18771438340248076,-0.32735612433329114,0.0
5.85450291633606,-0.18907664434785484,-0.3268048227638787,0.0
5.859548568725586,-0.1904369032220631,-0.3263478973224392,0.0
5.864071846008301,-0.1917962782568348,-0.3262172675164978,0.0
5.868443489074707,-0.19315474596057441,-0.3259705062378843,0.0
5.873128175735474,-0.19451146872913058,-0.3254944615528385,0.0
5.877969980239868,-0.19586632139325688,-0.3250546993203873,0.0
5.882298707962036,-0.19721983620239966,-0.32477312039753636,0.0
5.8866400718688965,-0.1985713722802485,-0.324233877279281,0.0
5.891473054885864,-0.1999199516452752,-0.32346755804071414,0.0
5.896087169647217,-0.20126589381304943,-0.32287903520950306,0.0
5.9005208015441895,-0.202609373749769,-0.3222872988568067,0.0
5.905142068862915,-0.20394994840252548,-0.3215549046744796,0.0
5.910064697265625,-0.20528752962856153,-0.3208411352759173,0.0
5.9144275188446045,-0.20662292851377267,-0.3203806230506183,0.0
5.918802976608276,-0.20795580056218854,-0.31972560931048766,0.0
5.923584461212158,-0.2092854189496572,-0.318902836519565,0.0
5.928285121917725,-0.21061210681520254,-0.3182392735108547,0.0
5.932568550109863,-0.21193630865761873,-0.317664904537939,0.0
5.936863660812378,-0.2132573928836167,-0.3168588067274852,0.0
5.9417173862457275,-0.21457448802685264,-0.31585107213022656,0.0
5.946369886398315,-0.21588813658028816,-0.3150839926596526,0.0
5.950840473175049,-0.21719882744370989,-0.31439320020034645,0.0
5.955763339996338,-0.21850644566062077,-0.3136402410483795,0.0
5.960505962371826,-0.2198118131815909,-0.31317090726199837,0.0
5.964884281158447,-0.22111563142506155,-0.31283153911937117,0.0
5.969262361526489,-0.2224175663976681,-0.31234206926558106,0.0
5.973928928375244,-0.22371702827962855,-0.31171388712424225,0.0
5.978568077087402,-0.22501414139666623,-0.3111716478813105,0.0
5.982848167419434,-0.2263091862014031,-0.3106905144786514,0.0
5.987526893615723,-0.22760158504423708,-0.3100042579616168,0.0
5.992785930633545,-0.22889144621659044,-0.30942092103527413,0.0
5.997353553771973,-0.23018049894392528,-0.3093564836413475,0.0
6.001688241958618,-0.23146921363674314,-0.3092698005116742,0.0
6.006373882293701,-0.23275696558247896,-0.3089906846029539,0.0
6.01119327545166,-0.23404377896786865,-0.3087833598596158,0.0
6.015489339828491,-0.2353302289509914,-0.30873612402034695,0.0
6.019813299179077,-0.23661576613596855,-0.3084598557698502,0.0
6.024473428726196,-0.23789954298396448,-0.3079887074498882,0.0
6.029276132583618,-0.23918153640577353,-0.3075750415187119,0.0
6.0336012840271,-0.24046228722559437,-0.30731524440474917,0.0
6.038135766983032,-0.24174134543093131,-0.30686027698881335,0.0
6.043089151382446,-0.24301839979395579,-0.30637071674215605,0.0
6.0474326610565186,-0.24429423065871747,-0.3061422929859597,0.0
6.051791667938232,-0.24556853330485423,-0.3057294705842114,0.0
6.056580305099487,-0.24684061162656165,-0.30515535243626235,0.0
6.061245918273926,-0.24811076168607168,-0.30472963003379056,0.0
6.065530300140381,-0.24937930331755698,-0.30435682300046135,0.0
6.0698792934417725,-0.25064562382557404,-0.3037704090214311,0.0
6.074640512466431,-0.2519090215790032,-0.30303065404422164,0.0
6.0793137550354,-0.2531697788634978,-0.3024322402776604,0.0
6.083606243133545,-0.2544282715114195,-0.30190700317131935,0.0
6.088012218475342,-0.2556839843467635,-0.3011926096555308,0.0
6.092770576477051,-0.2569364172098504,-0.3003811846591836,0.0
6.097439289093018,-0.25818593853019856,-0.29971991432714984,0.0
6.101722002029419,-0.2594329601549193,-0.2991404075486731,0.0
6.106255054473877,-0.26067700304497504,-0.2983804452438412,0.0
6.1115899085998535,-0.26191788362143154,-0.2976218259940025,0.0
6.1160728931427,-0.26315727761089375,-0.29739880596126705,0.0
6.120391368865967,-0.2643955357491946,-0.2971096974370221,0.0
6.125014305114746,-0.26563205196090695,-0.296648711012844,0.0
6.129626989364624,-0.26686676961785544,-0.29622682294604974,0.0
6.13394570350647,-0.2680998202280194,-0.29583398812960066,0.0
6.138315200805664,-0.26933071742808506,-0.29527589989257835,0.0
6.1428632736206055,-0.27055891251231984,-0.2945972946590423,0.0
6.147506237030029,-0.27178429529282394,-0.2939235582125891,0.0
6.151803255081177,-0.2730070816666934,-0.29331726436853917,0.0
6.156550168991089,-0.2742268482957032,-0.29255309884176145,0.0
6.161390781402588,-0.27544387768531614,-0.29193185566381635,0.0
6.165759325027466,-0.2766589256793612,-0.29150482439155667,0.0
6.170183897018433,-0.2778718224382182,-0.29095881423557096,0.0
6.1749587059021,-0.27908220898194575,-0.2903375750608239,0.0
6.179582118988037,-0.2802904804592737,-0.28986778262460366,0.0
6.1838600635528564,-0.2814969382391245,-0.28944398195669313,0.0
6.188190937042236,-0.2827010867269025,-0.2888463349788508,0.0
6.19282341003418,-0.28390234322881774,-0.2881201591545578,0.0
6.197447061538696,-0.2851007903107421,-0.2874631804185304,0.0
6.201732635498047,-0.2862966893377634,-0.2868667758272275,0.0
6.2063493728637695,-0.2874896319392536,-0.2861195722680847,0.0
6.211359262466431,-0.28867966299194847,-0.2854369231988623,0.0
6.2160258293151855,-0.2898677941819262,-0.28505641631354495,0.0
6.220397233963013,-0.2910545644964289,-0.28474774841222583,0.0
6.2251811027526855,-0.2922396922108176,-0.28432504424688887,0.0
6.22988224029541,-0.29342350109301635,-0.2840438728143836,0.0
6.234199047088623,-0.2946063884225518,-0.28384267378703176,0.0
6.238515138626099,-0.29578794048253754,-0.2834825072060635,0.0
6.243131637573242,-0.29696752043771696,-0.2829715396706553,0.0
6.247840166091919,-0.2981450884680079,-0.28249803426579667,0.0
6.252171993255615,-0.29932096138923625,-0.28211340563552406,0.0
6.256823539733887,-0.3004947912498154,-0.28158788263421214,0.0
6.261571168899536,-0.30166660670541195,-0.2811184293346979,0.0
6.2659149169921875,-0.3028368034895102,-0.2807569039278569,0.0
6.270350694656372,-0.3040050667781999,-0.28025873903026977,0.0
6.2750771045684814,-0.30517102032193355,-0.2796857003931157,0.0
6.279771089553833,-0.306334893883276,-0.27921108714692133,0.0
6.284092664718628,-0.30749701665424295,-0.278809015439033,0.0
6.288402318954468,-0.30865700247910494,-0.2782592648385032,0.0
6.293125629425049,-0.3098142438670153,-0.277564342358186,0.0
6.297868728637695,-0.3109689063051014,-0.27697068668367925,0.0
6.302242755889893,-0.3121214273455812,-0.27648329072364275,0.0
6.307110548019409,-0.3132715732864781,-0.27588575973193435,0.0
6.311987638473511,-0.3144197777654786,-0.27546361304337624,0.0
6.316303730010986,-0.3155667482070071,-0.2752093833912161,0.0
6.320658206939697,-0.31671216078472925,-0.274795661378025,0.0
6.325360059738159,-0.3178554444208539,-0.274252348850993,0.0
6.330137014389038,-0.31899668598772185,-0.27377996857028736,0.0
6.334463119506836,-0.32013629324757387,-0.27341441690707347,0.0
6.3390843868255615,-0.3212739080490365,-0.27289872840442797,0.0
6.344273805618286,-0.3224094379385407,-0.27240344649309,0.0
6.348905086517334,-0.3235439303071033,-0.2722364310207188,0.0
6.353376388549805,-0.32467772691910424,-0.2720694611263261,0.0
6.358752250671387,-0.3258105443493994,-0.2718118083650514,0.0
6.363907814025879,-0.3269435366398262,-0.27195352346598717,0.0
6.368199825286865,-0.32807789698873724,-0.27234398640111984,0.0
6.372809410095215,-0.3292131402950328,-0.27249645307731446,0.0
6.377819299697876,-0.3303488271956011,-0.2725876005476037,0.0
6.38240385055542,-0.3314853564086483,-0.2728267121696929,0.0
6.38676905632019,-0.3326225878387038,-0.2729717474618861,0.0
6.391559839248657,-0.3337597643666189,-0.2729058999424652,0.0
6.396183729171753,-0.33489672813379373,-0.27285975992424255,0.0
6.400474548339844,-0.33603326773287856,-0.2727394296621172,0.0
6.404829502105713,-0.337168532262639,-0.27237159494824315,0.0
6.409581661224365,-0.3383016338280702,-0.27180212069632015,0.0
6.414249658584595,-0.3394324083724899,-0.27124729417283827,0.0
6.418623685836792,-0.3405607760228388,-0.27066203960351987,0.0
6.423480749130249,-0.3416861442368953,-0.26989735983523294,0.0
6.428221940994263,-0.3428085710183401,-0.2692109703418796,0.0
6.432543516159058,-0.3439281844850607,-0.2685395013277076,0.0
6.4369001388549805,-0.3450443824256795,-0.26767041563736454,0.0
6.441746950149536,-0.3461564402144784,-0.26663531168707644,0.0
6.446393013000488,-0.34726447496892765,-0.2656929464551126,0.0
6.450740098953247,-0.348368550460921,-0.2647401064814474,0.0
6.45505428314209,-0.349468169562973,-0.2636317202853113,0.0
6.45990252494812,-0.350562675598904,-0.26236504653192344,0.0
6.464499473571777,-0.35165227748684547,-0.26121790690785057,0.0
6.468874454498291,-0.3527370792614154,-0.26006425092542346,0.0
6.473713159561157,-0.35381673035815076,-0.258800616323419,0.0
6.478506326675415,-0.3548915143925771,-0.2576643294460203,0.0
6.482855319976807,-0.3559618821307408,-0.25662984636178043,0.0
6.487193822860718,-0.35702758021934267,-0.25548041765235885,0.0
6.491779088973999,-0.35808814937226113,-0.2542223302577985,0.0
6.496421575546265,-0.35914354246590546,-0.25298534593861544,0.0
6.500735759735107,-0.3601939446009215,-0.25180055090999964,0.0
6.5050718784332275,-0.36123909206907273,-0.2505140156410742,0.0
6.509765148162842,-0.3622786299495381,-0.24914781251462473,0.0
6.514496803283691,-0.36331278535597,-0.24788079251971182,0.0
6.518839120864868,-0.36434202600471716,-0.24673037651020652,0.0
6.52397346496582,-0.3653662629564657,-0.2455126819497176,0.0
6.52865743637085,-0.3663863919056784,-0.24460393492488383,0.0
6.532977104187012,-0.3674029993579417,-0.2437799480605052,0.0
6.537289619445801,-0.36841590389007245,-0.24286969795121174,0.0
6.54206657409668,-0.36942475889283705,-0.2418772858822355,0.0
6.546836614608765,-0.3704299082211663,-0.24102223695291528,0.0
6.551149368286133,-0.37143189417899086,-0.24029494057761175,0.0
6.5560548305511475,-0.37243058133847684,-0.2394817788786065,0.0
6.561092138290405,-0.3734264654728581,-0.23885581569710979,0.0
6.565467596054077,-0.3744204751325545,-0.23846457746890384,0.0
6.5699005126953125,-0.37541261477710464,-0.23799660493732844,0.0
6.574856996536255,-0.3764026530165766,-0.23748015834181746,0.0
6.579867362976074,-0.37739111582453017,-0.23714812196677273,0.0
6.584210395812988,-0.3783788018707052,-0.23701018770821897,0.0
6.588540554046631,-0.37936555543466816,-0.23675780059831328,0.0
6.593284606933594,-0.3803508912637103,-0.23638828407963336,0.0
6.597846746444702,-0.38133489589204317,-0.23608545516006324,0.0
6.602181911468506,-0.38231757835774755,-0.2357633109299619,0.0
6.606857776641846,-0.3832985461167818,-0.2353220159898855,0.0
6.611577749252319,-0.38427777387703377,-0.23491230664130347,0.0
6.615921497344971,-0.38525543818613106,-0.23454856049213857,0.0
6.620321035385132,-0.386231213316368,-0.23406530149251398,0.0
6.625030040740967,-0.3872046907524973,-0.23349114789244402,0.0
6.6296467781066895,-0.38817591184993633,-0.23296049297293284,0.0
6.633960247039795,-0.3891449239724192,-0.23243050547640617,0.0
6.638311862945557,-0.39011132920003433,-0.2317729923681135,0.0
6.642960071563721,-0.3910746672808842,-0.23101070129858087,0.0
6.6475889682769775,-0.3920349052271395,-0.2302727486306285,0.0
6.651880502700806,-0.3929921155326977,-0.22954988350529051,0.0
6.6566321849823,-0.39394592613320467,-0.22870296186394357,0.0
6.661542654037476,-0.39489643272237906,-0.22792796743477503,0.0
6.665959119796753,-0.39584412462292057,-0.22728556644566184,0.0
6.670275688171387,-0.39678890378037684,-0.22656763954263442,0.0
6.67494010925293,-0.3977303432262248,-0.22573826617377038,0.0
6.6795549392700195,-0.39866843689721587,-0.2249440669153053,0.0
6.683875799179077,-0.3996032647871407,-0.2241637460093078,0.0
6.688202142715454,-0.40053451879456736,-0.2232802334897698,0.0
6.692786693572998,-0.40146179834218276,-0.2223029309025396,0.0
6.697838544845581,-0.402385053463361,-0.2213408772288076,0.0
6.702175617218018,-0.40330492262047923,-0.22057800710887684,0.0
6.706865310668945,-0.4042213301168879,-0.2197245852575001,0.0
6.7115638256073,-0.4051343454093352,-0.21892354127070487,0.0
6.715874195098877,-0.40604418955307287,-0.2181757756547322,0.0
6.720211982727051,-0.40695060916582,-0.21732920198624983,0.0
6.724822998046875,-0.40785324586712934,-0.21640087850179046,0.0
6.729503870010376,-0.40875210370356957,-0.21550107552519276,0.0
6.733807563781738,-0.40964738325186334,-0.21465594470675298,0.0
6.738140821456909,-0.4105388607714633,-0.21372102415051067,0.0
6.742881774902344,-0.41142621797423634,-0.2127141771431735,0.0
6.747496843338013,-0.41230965099349104,-0.21179403431221738,0.0
6.751842260360718,-0.4131893639555067,-0.21091032143750071,0.0
6.756683111190796,-0.4140651940461476,-0.2099623859583585,0.0
6.76174783706665,-0.41493746065050685,-0.2091380218850132,0.0
6.766111135482788,-0.41580691480381204,-0.20851278338455537,0.0
6.770472049713135,-0.41667354827307657,-0.20781859100253797,0.0
6.775273084640503,-0.41753708191228356,-0.20705805578310882,0.0
6.780102968215942,-0.4183977480080737,-0.20639393317013713,0.0
6.7844367027282715,-0.4192559610630542,-0.20583031330244472,0.0
6.788806200027466,-0.42011156263278937,-0.20518252787258862,0.0
6.793570518493652,-0.42096425389838177,-0.20446717201572848,0.0
6.798250913619995,-0.4218142010250265,-0.20382748367209078,0.0
6.802842378616333,-0.42266161020696763,-0.20322856213365323,0.0
